,Unnamed: 0,Lambert-X,Lambert-Y,Zone,Coord System,Coord Source,Field ID,Org ID,Area USDW Value,API Num,Serial Num,Well Name,Well Num,Well Status,Class,Class Type,USDW Value,Source Area USDW Value,Measured Depth,Upper Perf,Lower Perf,Well Serial Num,Latitude,Longitude,Leak Risk
68274,84377,2054510,386800,N,1,3,6076,T107,,17059223530000,181686,IPB LLS LIC,017,33.0,,,0.0,,1804.0,1634,1638,181686,31.7301017220995,-92.32481636912479,
68022,84401,2054490,387550,N,1,3,6076,C428,,17059223560000,181716,LENA MAXWELL ET AL,007,33.0,,,0.0,,1779.0,1641,1645,181716,31.7321636328894,-92.3248768240967,
34784,84413,2126820,753220,N,1,3,6824,C001,,17111237690000,181735,WELLS,002,23.0,,,0.0,,2232.0,2098,2128,181735,32.7367771569018,-92.08774767127741,
34785,84413,2126820,753220,N,1,3,6824,C001,,17111237690000,181735,WELLS,002,23.0,,,0.0,,2232.0,2098,2128,181735,32.7367771569018,-92.08774767127741,
20820,84416,2076187,777270,N,1,5,6824,5139,,17111237720000,181738,HEARN,002,23.0,,,0.0,,2320.0,2049,2054,181738,32.8032999683155,-92.2522206508953,
45766,84417,2106769,815220,N,1,5,6824,L096,,17111237730000,181739,BETTY HOLLOWAY ESTATE,001,23.0,,,0.0,,2308.0,2289,2294,181739,32.9073634569678,-92.1523037544487,
45966,84418,2106669,815849,N,1,2,6824,L096,,17111237740000,181740,BETTY HOLLOWAY ESTATE,002,23.0,,,0.0,,2300.0,2140,2142,181740,32.909092937596,-92.1526229776291,
45967,84418,2106669,815849,N,1,2,6824,L096,,17111237740000,181740,BETTY HOLLOWAY ESTATE,002,23.0,,,0.0,,2300.0,2140,2142,181740,32.909092937596,-92.1526229776291,
120833,84497,1545180,799720,N,1,3,2152,1050,,17017249890000,181838,THOMAS,002,28.0,,,0.0,,1156.0,0,0,181838,32.8567027649814,-93.98114709844342,
56184,84510,2054900,419550,N,1,3,9031,3475,,17059223620000,181852,W T MURPHREY,002,23.0,,,0.0,,1500.0,0,0,181852,31.8201322142562,-92.3233911865797,
134299,84528,1652620,285180,N,1,3,7309,3445,,17085210930000,181875,M L FORD,001,23.0,,,0.0,,1422.0,1331,1333,181875,31.4459487371491,-93.6141125704119,
134300,84528,1652620,285180,N,1,3,7309,3445,,17085210930000,181875,M L FORD,001,23.0,,,0.0,,1422.0,1331,1333,181875,31.4459487371491,-93.6141125704119,
18537,84541,2053641,787980,N,1,5,6824,K086,,17111237890000,181902,F L KENNEDY ET UX,001,23.0,,,0.0,,2259.0,2068,2072,181902,32.8328564370116,-92.32553494244681,
57595,84556,1712700,829810,N,1,3,7922,1822,,17119204440000,181924,HORACE MORGAN,003,23.0,,,0.0,,3250.0,2706,2708,181924,32.9445270853199,-93.4365505157367,
78896,84558,1640500,854300,N,1,3,116,E145,,17015218400000,181928,HAY RA SUD;INT'L PAPER CO F,001-ALT,33.0,,,0.0,,10800.0,10509,10643,181928,33.0098930927876,-93.672716262712,
40743,84572,2030190,441000,N,1,3,3080,M7343,,17127212120000,181952,G M TANNEHILL JRB,002,33.0,,,0.0,,1494.0,1436,1439,181952,31.8791852728881,-92.4028871784472,
40763,84574,2029980,440850,N,1,3,3080,M7343,,17127212140000,181954,G M TANNEHILL JRB,004,33.0,,,0.0,,1470.0,1438,1440,181954,31.878773433351697,-92.40356416026991,
101157,84590,1713180,334790,N,1,3,3928,N039,,17085210970000,181987,C E SMITH,001,23.0,,,0.0,,2830.0,2720,2830,181987,31.5838881601149,-93.4212752715707,
21177,84591,2072286,783882,N,1,5,6824,L215,,17111237920000,181990,USA A,002,23.0,,,0.0,,2274.0,2073,2077,181990,32.8214958647094,-92.2648687762948,
69845,84603,1675700,835790,N,1,3,2336,3091,,17015218420000,182008,WILLIARD FARRINGTON ET AL,002,23.0,,,0.0,,2990.0,0,0,182008,32.9600242594622,-93.5573265592528,
69650,84604,1676260,835090,N,1,3,2336,3091,,17015218430000,182009,B LEROY FOSTER ET AL,001,28.0,,,0.0,,3500.0,0,0,182009,32.9581156783139,-93.5554789642819,
13882,84607,1811700,777280,N,1,3,4589,B382,,17027210950000,182012,HO NAC SU;WEST 20-3,018,33.0,,,0.0,,1468.0,1259,1435,182012,32.8021140128173,-93.1129208699099,
13883,84607,1811700,777280,N,1,3,4589,B382,,17027210950000,182012,HO NAC SU;WEST 20-3,018,33.0,,,0.0,,1468.0,1259,1435,182012,32.8021140128173,-93.1129208699099,
128911,84615,1544120,847620,N,1,3,7746,B366,,17017241960000,182024,R COQUINA RA SU;SEXTON 14-7,001,33.0,,,0.0,,6007.0,5991,5998,182024,32.988287147449,-93.98673699955721,
56787,84625,1716680,832480,N,1,3,7922,0925,,17119204470000,182039,NICKERSON,001,33.0,,,0.0,,3300.0,2692,2694,182039,32.9519582610826,-93.4236532961191,
56511,84626,1717220,832420,N,1,3,7922,0925,,17119204480000,182040,NICKERSON,002,33.0,,,0.0,,3250.0,2692,2695,182040,32.9518060277033,-93.42189155702481,
56213,84637,2055720,419980,N,1,3,9031,M7343,,17059223720000,182059,TREMONT B,011,33.0,,,0.0,,1402.0,1286,1288,182059,31.8213106056475,-92.3207488072895,
72771,84647,2074210,377390,N,1,3,8015,X004,,17059223760000,182072,WX A RA SUB;IPB LLS,049,33.0,,,0.0,,3877.0,2690,2692,182072,31.704129341239,-92.2615175076515,
46206,84665,2102700,821110,N,1,3,6824,L096,,17111238030000,182095,J H REPPOND,002,23.0,,,0.0,,2310.0,2229,2232,182095,32.9235854730128,-92.1655010161639,
46207,84665,2102700,821110,N,1,3,6824,L096,,17111238030000,182095,J H REPPOND,002,23.0,,,0.0,,2310.0,2229,2232,182095,32.9235854730128,-92.1655010161639,
46208,84665,2102700,821110,N,1,3,6824,L096,,17111238030000,182095,J H REPPOND,002,23.0,,,0.0,,2310.0,2229,2232,182095,32.9235854730128,-92.1655010161639,
47195,84666,2105150,821380,N,1,3,6824,L096,,17111238040000,182096,J H REPPOND,003,23.0,,,0.0,,2311.0,2238,2240,182096,32.924306328397,-92.1575149049562,
49766,84668,2098050,469000,N,1,3,8671,6083,,17021209190000,182098,LYLE K WOODS,002,23.0,,,0.0,,2990.0,0,0,182098,31.955801434573498,-92.18400135655729,
47166,84670,1713890,507300,N,1,3,7651,6571,,17081205070000,182102,NELSON HEIRS A,001,23.0,,,0.0,,2990.0,2746,2761,182102,32.0581311106717,-93.42371683054691,
95108,84678,1579850,807980,N,1,3,2152,G125,,17017250270000,182114,HOSS-HOLMES,017,33.0,,,0.0,,1025.0,1010,1013,182114,32.8806539902004,-93.86860693784331,
94950,84679,1579980,807990,N,1,3,2152,G125,,17017250280000,182115,HOSS-HOLMES,018,33.0,,,0.0,,1070.0,1022,1025,182115,32.8806859816712,-93.86818397994301,
75879,84683,2247610,627610,N,1,3,1488,3060,,17083207040000,182121,JAE-L F WARREN,001,23.0,,,0.0,,3500.0,0,0,182121,32.389671869263104,-91.69798903015759,
18554,84691,2056407,785229,N,1,5,6824,L096,,17111238070000,182134,E RAMSEY,002,23.0,,,0.0,,2300.0,1089,2085,182134,32.8252831711225,-92.31654591309571,
88117,84718,1554310,660480,N,1,3,4313,2706,,17017250380000,182181,6000 HOSS RA SUU;HAMILTON ETAL,001,23.0,,,0.0,,6091.0,5976,5986,182181,32.4743830342829,-93.94537819044571,
135857,84722,2216000,291010,N,1,3,7967,W2320,,17025210180000,182185,MONTGOMERY,001,33.0,,,0.0,,,5807,5808,182185,31.464982781140105,-91.8073592682274,
28677,84734,2137420,687920,N,1,3,6824,S095,,17073219350000,182207,COLE HEIRS A,001,23.0,,,0.0,,2222.0,2180,2184,182207,32.5571872194931,-92.0541524499819,
89275,84740,1571020,766620,N,1,3,2152,L010,,17017250470000,182214,JOHN BRADFORD,007,23.0,,,0.0,,,1404,1550,182214,32.766684879165695,-93.8956295566757,
120004,84745,1546680,800220,N,1,3,2152,4661,,17017250520000,182219,PARKER A,019,33.0,,,0.0,,1123.0,1099,1103,182219,32.858133008231604,-93.97628558692159,
120029,84746,1546680,800350,N,1,3,2152,4661,,17017250530000,182220,PARKER A,020,33.0,,,295.0,,1111.0,1097,1101,182220,32.858490245816306,-93.9762913507422,
73866,84748,1922990,332280,N,1,3,9709,4455,,17043202810000,182224,N-82,001,28.0,,,0.0,,500.0,0,0,182224,31.580095847876898,-92.74745476732842,
76866,84749,1923890,317890,N,1,3,9709,4455,,17043202820000,182225,N-82,002,28.0,,,0.0,,,0,0,182225,31.5405412968674,-92.7444603132865,
76611,84750,1928210,318950,N,1,3,9709,4455,,17043202830000,182226,N-82,003,28.0,,,0.0,,,0,0,182226,31.543481620259104,-92.7306003849397,
77372,84751,1929910,315510,N,1,3,9709,4455,,17043202840000,182227,N-82,004,28.0,,,0.0,,,0,0,182227,31.534034455092698,-92.7251202823829,
86248,84752,1927500,290650,N,1,3,9709,4455,,17043202850000,182228,N-82,005,28.0,,,0.0,,,0,0,182228,31.4656767571134,-92.7326841568819,
76617,84753,1932800,319080,N,1,3,9709,4455,,17043202860000,182229,N-82,006,28.0,,,0.0,,,0,0,182229,31.5438652098625,-92.71586687959308,
77340,84754,1934510,315780,N,1,3,9709,4455,,17043202870000,182230,N-82,007,28.0,,,0.0,,,0,0,182230,31.534802345360198,-92.7103570250769,
76915,84755,1937680,318150,N,1,3,9709,4455,,17043202880000,182231,N-82,008,28.0,,,0.0,,,0,0,182231,31.541334477490302,-92.7001960289171,
77406,84756,1946210,316320,N,1,3,9709,4455,,17043202890000,182232,N-82,009,28.0,,,0.0,,,0,0,182232,31.5363442847996,-92.6728051540584,
81550,84757,1945650,300420,N,1,3,9709,4455,,17043202900000,182233,N-82,010,28.0,,,0.0,,,0,0,182233,31.4926303698579,-92.67452035372422,
116325,84758,1952190,258000,N,1,3,9709,4455,,17079203380000,182234,N-82,011,28.0,,,0.0,,,0,0,182234,31.3760394212215,-92.6533441729263,
81053,84759,1940710,301450,N,1,3,9709,4455,,17079203390000,182235,N-82,012,28.0,,,0.0,,,0,0,182235,31.495438872517802,-92.69037539510559,
61424,84782,2093600,435390,N,1,3,7130,3525,,17059223870000,182264,WX F2 RA SU33;F M KEES A,004,34.0,,,0.0,,2507.0,2360,2363,182264,31.863442128007897,-92.198650332435,
125497,84794,1540990,812780,N,1,3,2152,6631,,17017250550000,182277,RAGAN A,001,23.0,,,0.0,,2700.0,2615,2621,182277,32.8924329360501,-93.9953753447855,
50072,84796,1661750,651500,N,1,3,8358,1228,,17015218480000,182280,ROD RA SUG;LUCKY,001,34.0,,,0.0,,4550.0,4442,4446,182280,32.4531640069208,-93.5967204500935,
50073,84796,1661750,651500,N,1,3,8358,1228,,17015218480000,182280,ROD RA SUG;LUCKY,001,34.0,,,0.0,,4550.0,4442,4446,182280,32.4531640069208,-93.5967204500935,
116158,84798,1552100,801000,N,1,3,2152,T1600,,17017250570000,182282,C W LANE,005,33.0,,,0.0,,1140.0,1057,1069,182282,32.8604781497158,-93.9586730784873,
116006,84799,1552290,801000,N,1,3,2152,T1600,,17017250580000,182283,C W LANE,006,33.0,,,0.0,,1140.0,1077,1079,182283,32.8604851769704,-93.9580544520787,
77436,84824,1628220,481300,N,1,3,8996,3096,,17031220050000,182317,PET RA SUP;RAYFORD B FRANKLIN,001,34.0,,,0.0,,6697.0,6581,6589,182317,31.9843554593329,-93.69931111586041,
52198,84837,1746920,454520,N,1,3,5252,L237,,17081205100000,182332,WILLIAM PRINCE,016,33.0,,,0.0,,1400.0,1207,1215,182332,31.913769341302398,-93.3158181374498,
52635,84838,1746290,453820,N,1,3,5252,L237,,17081205110000,182333,WILLIAM PRINCE,017,33.0,,,0.0,,,1232,1238,182333,31.911832010995102,-93.31783150335501,
35772,84847,2127898,753432,N,1,5,6824,C001,,17111238380000,182343,WELLS,003,23.0,,,0.0,,2350.0,2103,2133,182343,32.7373484598907,-92.08423952784278,
35192,84848,2126923,754024,N,1,5,6824,C001,,17111238390000,182344,LOVE,001,23.0,,,0.0,,,2090,2120,182344,32.7389857583496,-92.0874027678793,
55808,84855,1679150,530250,N,1,3,7651,C194,,17031220070000,182353,PIKE HALL,003,28.0,,,0.0,,3000.0,2542,2560,182353,32.1203544971269,-93.5365588699193,
55809,84855,1679150,530250,N,1,3,7651,C194,,17031220070000,182353,PIKE HALL,003,28.0,,,0.0,,3000.0,2542,2560,182353,32.1203544971269,-93.5365588699193,
55810,84855,1679150,530250,N,1,3,7651,C194,,17031220070000,182353,PIKE HALL,003,28.0,,,0.0,,3000.0,2542,2560,182353,32.1203544971269,-93.5365588699193,
124955,84858,1542780,814120,N,1,3,2152,M335,,17017250590000,182361,CAPI VIV RA SU;MCGINNIS,001,34.0,,,0.0,,5445.0,5423,5435,182361,32.896182916238196,-93.9896051866469,
17100,84870,2081320,742300,N,1,3,6824,2940,,17111238420000,182375,SPENCER,002,23.0,,,0.0,,2256.0,2097,2101,182375,32.707156434381,-92.23579426869249,
17101,84870,2081320,742300,N,1,3,6824,2940,,17111238420000,182375,SPENCER,002,23.0,,,0.0,,2256.0,2097,2101,182375,32.707156434381,-92.23579426869249,
118430,84886,1547650,797390,N,1,3,2152,R219,,17017250720000,182392,QUEEN CITY REALTY,008,33.0,,,0.0,,1048.0,1030,1034,182392,32.850392481433,-93.9730022295273,
107305,84899,1533800,679520,N,1,3,6220,M146,,17017250770000,182411,SWANSON-JOHNSON,003,23.0,,,0.0,,2367.0,2321,2331,182411,32.525942707001,-94.0127379702256,
107833,84900,1533110,679550,N,1,3,6220,M146,,17017250780000,182412,SWANSON-JOHNSON,004,23.0,,,0.0,,2360.0,2321,2331,182412,32.525998657753895,-94.01497776344108,
20550,84902,2075608,776335,N,1,5,6824,5139,,17111238470000,182415,HEARN,004,23.0,,,0.0,,,2090,2096,182415,32.8007339624602,-92.254111765209,
45050,84915,1745250,828150,N,1,3,8238,6313,,17119204560000,182432,TOK RA SUF;O'BIER ET AL,001,33.0,,,0.0,,3097.0,2973,2976,182432,32.9406952918871,-93.3304234846524,
70008,84926,1679200,841290,N,1,3,2336,L043,,17015218520000,182447,E D COVINGTON ET AL,001,33.0,,,0.0,,3300.0,3084,3086,182447,32.9752314392494,-93.5460908829647,
70009,84926,1679200,841290,N,1,3,2336,L043,,17015218520000,182447,E D COVINGTON ET AL,001,33.0,,,0.0,,3300.0,3084,3086,182447,32.9752314392494,-93.5460908829647,
70010,84926,1679200,841290,N,1,3,2336,L043,,17015218520000,182447,E D COVINGTON ET AL,001,33.0,,,0.0,,3300.0,3084,3086,182447,32.9752314392494,-93.5460908829647,
54988,84954,2051700,419910,N,1,3,9031,M7343,,17059218810000,182489,JRB MAXWELL,002,33.0,,,0.0,,1570.0,1245,1248,182489,31.8211358041949,-92.3336922535698,
117939,84969,1553820,810700,N,1,3,2152,M335,,17017251000000,182510,CAPI VIV RA SU;PORTER EST,001,34.0,,,0.0,,5300.0,5041,5050,182510,32.8871969686672,-93.953496304351,
10951,84972,1873250,785820,N,1,3,6028,0282,,17027210990000,182513,VUA;W F WEST,001,23.0,,,0.0,,5500.0,5381,5389,182513,32.8263851418396,-92.91273275285108,
129215,84978,1636020,336880,N,1,3,7309,4400,,17085211200000,182528,H M STEWART,007,33.0,,,0.0,,11876.0,3580,3584,182528,31.587591044004302,-93.66912996520858,
28742,84980,2011780,451500,N,1,3,2768,0469,,17127212400000,182534,BROWNING,009,23.0,,,0.0,,1355.0,1338,1340,182534,31.908081815789398,-92.4621871034276,
58834,85002,1708110,827550,N,1,3,7922,1822,,17119204580000,182564,SLACK SWD,001,26.0,II,5,1190.0,,2813.0,2761,2726,182564,32.9382065672945,-93.4514452700241,
118092,85013,1547400,795520,N,1,3,2152,0378,,17017251070000,182581,HALE,001,23.0,,,0.0,,1250.0,1047,1051,182581,32.845244388614304,-93.97373336078779,
118049,85014,1547490,795590,N,1,3,2152,0378,,17017251080000,182582,HALE,002,23.0,,,0.0,,,1043,1046,182582,32.8454401119373,-93.97344347383091,
118118,85015,1547300,795320,N,1,3,2152,0378,,17017251090000,182583,HALE,003,23.0,,,0.0,,,1045,1048,182583,32.844691050956804,-93.97405004599409,
117977,85016,1547510,795400,N,1,3,2152,0378,,17017251100000,182584,HALE,004,23.0,,,0.0,,,1049,1053,182584,32.8449187395476,-93.97336995993861,
117926,85017,1547610,795480,N,1,3,2152,0378,,17017251110000,182585,HALE,005,23.0,,,0.0,,,1047,1051,182585,32.8451423156485,-93.9730479618222,
101303,85020,1579320,485010,N,1,3,8575,A4382,,17031220150000,182589,HOSS RA SUM;FORD,002,33.0,,,0.0,,9000.0,7090,7098,182589,31.992969654383103,-93.85716921274609,
101304,85020,1579320,485010,N,1,3,8575,A4382,,17031220150000,182589,HOSS RA SUM;FORD,002,33.0,,,0.0,,9000.0,7090,7098,182589,31.992969654383103,-93.85716921274609,
101305,85020,1579320,485010,N,1,3,8575,A4382,,17031220150000,182589,HOSS RA SUM;FORD,002,33.0,,,0.0,,9000.0,7090,7098,182589,31.992969654383103,-93.85716921274609,
86422,85021,2085200,330690,N,1,3,7040,R250,,17059224100000,182590,S 3 RA SUK;IPB LLS NH,025,33.0,,,0.0,,1900.0,1682,1685,182590,31.575674232313197,-92.22655544445558,
50302,85033,1756550,852750,N,1,3,8246,0925,,17119204620000,182602,L TOK RA SUA;A C BURNS,001,20.0,,,0.0,,3214.0,3068,3071,182602,33.0085293721924,-93.2941837480028,
29075,85035,2138200,688000,N,1,3,6824,S095,,17073219430000,182607,COLE HEIRS A,002,23.0,,,0.0,,2286.0,2232,2238,182607,32.5573982315444,-92.05161990181931,
29076,85035,2138200,688000,N,1,3,6824,S095,,17073219430000,182607,COLE HEIRS A,002,23.0,,,0.0,,2286.0,2232,2238,182607,32.5573982315444,-92.05161990181931,
28849,85036,2137820,687320,N,1,3,6824,S095,,17073219440000,182608,COLE HEIRS A,003,23.0,,,0.0,,2291.0,2182,2187,182608,32.5555335467438,-92.05286230016421,
120223,85045,1545450,797980,N,1,3,2152,C1840,,17017251140000,182624,PARKER B,015,33.0,,,0.0,,1102.0,1068,1072,182624,32.8519314103129,-93.9801906870379,
118616,85052,1540650,778780,N,1,3,2152,0104,,17017251170000,182642,CADDO LEVEE BOARD G,036,33.0,,,0.0,,1120.0,1025,1027,182642,32.7989883931004,-93.99495561005259,
118545,85055,1540700,778590,N,1,3,2152,0104,,17017251200000,182645,CADDO LEVEE BOARD G,039,28.0,,,0.0,,2495.0,2340,2342,182645,32.7984681597995,-93.9947843996742,
118520,85056,1540800,778780,N,1,3,2152,0104,,17017251210000,182646,CADDO LEVEE BOARD G,040,33.0,,,0.0,,1120.0,1012,1014,182646,32.7989940791656,-93.9944675517037,
125206,85061,1530880,784380,N,1,3,2152,J061,,17017251260000,182651,HELPMAN-EXXON,010,33.0,,,0.0,,1050.0,1022,1027,182651,32.8140028965062,-94.0270014190624,
101548,85066,1580150,822400,N,1,3,2152,C400,,17017251310000,182656,REX ANTHONY,002,33.0,,,0.0,,2800.0,2740,2750,182656,32.9202900743311,-93.8682225193233,
77359,85069,1934490,315720,N,1,3,2766,4454,,17043202920000,182659,T H VALLEE,006,28.0,,,0.0,,4900.0,900,904,182659,31.5346372888132,-92.7104208469456,
77360,85069,1934490,315720,N,1,3,2766,4454,,17043202920000,182659,T H VALLEE,006,28.0,,,0.0,,4900.0,900,904,182659,31.5346372888132,-92.7104208469456,
77361,85069,1934490,315720,N,1,3,2766,4454,,17043202920000,182659,T H VALLEE,006,28.0,,,0.0,,4900.0,900,904,182659,31.5346372888132,-92.7104208469456,
29219,85070,2138600,687320,N,1,3,6824,S095,,17073219450000,182662,COLE HEIRS A,004,23.0,,,0.0,,2291.0,2181,2184,182662,32.5555246493945,-92.05033087296579,
28621,85071,2137480,686780,N,1,3,6824,S095,,17073219460000,182663,COLE HEIRS A,005,23.0,,,0.0,,2291.0,2190,2194,182663,32.554053192097605,-92.0539729621973,
28988,85072,2138200,686720,N,1,3,6824,S095,,17073219470000,182664,COLE HEIRS A,006,23.0,,,0.0,,2287.0,2183,2187,182664,32.553880088111896,-92.0516371041064,
60265,85075,1706110,829310,N,1,3,7922,4745,,17119204650000,182667,SLACK,001,23.0,,,0.0,,,0,0,182667,32.9429946287741,-93.45801375504949,
31860,85104,2127320,743480,N,1,3,6824,B327,,17111238670000,182710,AARON,001,20.0,,,0.0,,2225.0,2111,2147,182710,32.7100027171885,-92.08624277600559,
118028,85109,1548920,799180,N,1,3,2152,C1840,,17017251410000,182716,HART,002,33.0,,,0.0,,1069.0,1044,1046,182716,32.8553587613061,-93.9689466237073,
118099,85110,1548720,798920,N,1,3,2152,C1840,,17017251420000,182717,HART,003,33.0,,,0.0,,1067.0,1042,1044,182717,32.8546368320193,-93.96958629712879,
8452,85118,1802560,626650,N,1,1,7818,H230,,17013205650000,182730,HOSS A SUK;ALEXANDER,002-D,33.0,,,0.0,,9804.0,6720,6750,182730,32.387960934103695,-93.13977070473308,
8453,85118,1802560,626650,N,1,1,7818,H230,,17013205650000,182730,HOSS A SUK;ALEXANDER,002-D,33.0,,,0.0,,9804.0,6720,6750,182730,32.387960934103695,-93.13977070473308,
8454,85118,1802560,626650,N,1,1,7818,H230,,17013205650000,182730,HOSS A SUK;ALEXANDER,002-D,33.0,,,0.0,,9804.0,6720,6750,182730,32.387960934103695,-93.13977070473308,
109833,85120,1559800,801750,N,1,3,2152,3073,,17017251460000,182732,EDWIN E ROBERTSON,001,23.0,,,0.0,,1800.0,1555,1692,182732,32.8628215455987,-93.9336346443752,
113265,85128,1549920,787220,N,1,3,2152,4486,,17017251480000,182743,JONES FEE,001,28.0,,,0.0,,1150.0,1060,1062,182743,32.8225297865294,-93.9651646302995,
113596,85149,1527550,689520,N,1,3,6220,T134,,17017251590000,182767,MITCHELL WILLIAMS A,001,23.0,,,0.0,,2452.0,2334,2342,182767,32.553184193379394,-94.03347235141321,
113128,85150,1528020,689520,N,1,3,6220,T134,,17017251600000,182768,MITCHELL WILLIAMS A,002,23.0,,,0.0,,2489.0,2345,2353,182768,32.553202467894,-94.03194717334921,
112528,85151,1528620,689500,N,1,3,6220,T134,,17017251610000,182769,MITCHELL WILLIAMS A,003,23.0,,,0.0,,2500.0,2356,2364,182769,32.553170805008,-94.029999220918,
112527,85152,1528700,690250,N,1,3,6220,T134,,17017251620000,182770,MITCHELL WILLIAMS A,004,23.0,,,0.0,,,2334,2346,182770,32.5552351205525,-94.0297739507488,
112927,85153,1528250,690020,N,1,3,6220,T134,,17017251630000,182771,MITCHELL WILLIAMS A,005,23.0,,,0.0,,,2338,2346,182771,32.5545855444978,-94.0312237208155,
71806,85155,1668300,467000,N,1,3,1968,S292,,17031220230000,182776,W H ROBERTSON S,003,33.0,,,0.0,,2990.0,2786,2790,182776,31.9461988386295,-93.56958918920479,
119660,85164,1544600,793700,N,1,3,2152,5955,,17017251670000,182792,ALEXANDER,001,28.0,,,0.0,,,1025,1026,182792,32.8401380574829,-93.9827673746916,
61338,85166,1704350,474950,N,1,3,7651,3169,,17031220240000,182794,MCMULLEN,001,23.0,,,0.0,,2965.0,0,0,182794,31.968976744042397,-93.4535920894125,
40999,85170,2032320,441590,N,1,3,3080,M7343,,17127212490000,182800,TREMONT SSS,002,33.0,,,1205.0,,1515.0,1453,1456,182800,31.8808017613493,-92.39602316091428,
41344,85172,2032700,441190,N,1,3,3080,M7343,,17127212510000,182802,TREMONT SSS,004,33.0,,,0.0,,1500.0,1442,1448,182802,31.8797011340707,-92.39480013525869,
41333,85173,2032700,441200,N,1,3,3080,M7343,,17127212520000,182803,TREMONT SSS,005,33.0,,,1195.0,,1502.0,1448,1450,182803,31.879728624488802,-92.3948001042634,
41619,85175,2032890,440690,N,1,3,3080,M7343,,17127212540000,182805,TREMONT SSS,007,33.0,,,1200.0,,1500.0,1443,1446,182805,31.878326103316603,-92.39418956864809,
61486,85182,2043210,403020,N,1,3,9031,A198,,17043202940000,182819,WL & MARY RAMBO,004,20.0,,,0.0,,1599.0,1527,1529,182819,31.7747369196624,-92.36109650400391,
118442,85189,1541080,779280,N,1,3,2152,0104,,17017251710000,182831,CADDO LEVEE BOARD G,044,33.0,,,0.0,,1120.0,1012,1014,182831,32.8003787111624,-93.9935789234518,
118203,85191,1541210,778690,N,1,3,2152,0104,,17017251730000,182833,CADDO LEVEE BOARD G,046,33.0,,,0.0,,1130.0,1014,1016,182833,32.7987622873699,-93.9931294919076,
97163,85195,1569450,788080,N,1,3,2152,C426,,17017251770000,182837,ESNARD,002,33.0,,,0.0,,1854.0,1597,1759,182837,32.825603064159196,-93.90163850764792,
96966,85196,1569700,788200,N,1,3,2152,C426,,17017251780000,182838,ESNARD,003,33.0,,,0.0,,1853.0,1556,1761,182838,32.8259417140691,-93.90082987676671,
96863,85197,1569800,788200,N,1,3,2152,C426,,17017251790000,182839,ESNARD,004,33.0,,,0.0,,1810.0,1588,1774,182839,32.825945266314996,-93.90050440474779,
96930,85199,1569700,788080,N,1,3,2152,C426,,17017251810000,182841,ESNARD,006,33.0,,,0.0,,1820.0,1637,1797,182841,32.825611948352396,-93.90082483064859,
96817,85200,1569800,788080,N,1,3,2152,C426,,17017251820000,182842,ESNARD,007,33.0,,,0.0,,1831.0,1622,1803,182842,32.8256155005855,-93.9004993598046,
18538,85205,2091610,570880,N,1,1,9238,6924,,17021209440000,182847,OLIN-BROWN,009,33.0,,,0.0,,10430.0,9726,10370,182847,32.2359114184663,-92.2038685994235,
18539,85205,2091610,570880,N,1,1,9238,6924,,17021209440000,182847,OLIN-BROWN,009,33.0,,,0.0,,10430.0,9726,10370,182847,32.2359114184663,-92.2038685994235,
18540,85205,2091610,570880,N,1,1,9238,6924,,17021209440000,182847,OLIN-BROWN,009,33.0,,,0.0,,10430.0,9726,10370,182847,32.2359114184663,-92.2038685994235,
