,Unnamed: 0,Lambert-X,Lambert-Y,Zone,Coord System,Coord Source,Field ID,Org ID,Area USDW Value,API Num,Serial Num,Well Name,Well Num,Well Status,Class,Class Type,USDW Value,Source Area USDW Value,Measured Depth,Upper Perf,Lower Perf,Well Serial Num,Latitude,Longitude
60087,129612,1707426,474860,N,1,2,7651,P3640,280.0,17031880640000.0,975363,RRBB LITTON RA SU;PERRY POINT,003,9.0,II,9-IW,,,3350.0,3080,3086,975363,31.9688032693207,-93.4436702921353
22692,129613,2124935,630815,N,1,4,2616,B317,925.0,0.0,975366,2D-B1,7324Z,9.0,V,17,,,55.0,40,55,975366,32.4003619085605,-92.09536526947929
22708,129614,2124948,630775,N,1,4,2616,B317,925.0,0.0,975367,2D-BW,7325Z,9.0,V,17,,,55.0,40,55,975367,32.4002518265861,-92.0953236349525
22709,129615,2124944,630731,N,1,4,2616,B317,925.0,0.0,975368,2D-B3,7326Z,9.0,V,17,,,55.0,40,55,975368,32.400130924858395,-92.0953371279388
43765,129616,2124939,520697,N,1,4,2616,B317,925.0,0.0,975369,2D-B4,7327Z,9.0,V,17,,,55.0,40,55,975369,32.0976680759409,-92.09668156281809
22714,129617,2124938,630644,N,1,4,2616,B317,925.0,0.0,975370,2D-B5,7328Z,9.0,V,17,,,55.0,40,55,975370,32.3998918494938,-92.09535762182979
22719,129618,2124947,630598,N,1,4,2616,B317,925.0,0.0,975371,2D-B6,7329Z,9.0,V,17,,,55.0,40,55,975371,32.3997653164755,-92.0953290199375
22723,129619,2124951,630548,N,1,4,2616,B317,925.0,0.0,975372,2D-B7,7330Z,9.0,V,17,,,55.0,40,55,975372,32.3996278401259,-92.0953166662
22724,129620,2124952,630498,N,1,4,2616,B317,925.0,0.0,975373,2D-BB,7331Z,9.0,V,17,,,55.0,40,55,975373,32.399490394664895,-92.09531403224341
14500,129621,1755972,690816,N,1,2,8270,B272,928.0,17119880950000.0,975382,WREN MONITOR WELL,003,9.0,V,25,,,220.0,200,210,975382,32.563482917549,-93.29220902044442
14499,129622,1755972,690780,N,1,2,8270,B272,928.0,17119880960000.0,975383,WREN MONITOR WELL,004,9.0,V,25,,,220.0,200,210,975383,32.563383971536496,-93.2922081662715
14510,129623,1755936,690816,N,1,2,8270,B272,982.0,17119880970000.0,975384,WREN MONITOR WELL,005,9.0,V,25,,,218.0,200,210,975384,32.5634821936876,-93.29232586319701
50671,129625,2080056,450125,N,1,4,7130,J5743,1310.0,17059881170000.0,975412,SP,001,9.0,V,17,,,20.0,18,20,975412,31.9040453164128,-92.242164774732
50667,129626,2080047,450137,N,1,4,7130,J5743,1310.0,0.0,975413,SP,002,9.0,V,17,,,20.0,18,20,975413,31.9040783636694,-92.242193685989
50662,129627,2080038,450150,N,1,4,7130,J5743,1310.0,0.0,975414,SP,003,9.0,V,17,,,20.0,18,20,975414,31.9041141599378,-92.2422225896277
50656,129628,2080030,450162,N,1,4,7130,J5743,1310.0,0.0,975415,SP,004,9.0,V,17,,,20.0,18,20,975415,31.904147200623196,-92.24224827837509
50640,129629,2080045,450212,N,1,4,7130,J5743,1310.0,0.0,975416,SP,005,9.0,V,17,,,20.0,18,20,975416,31.9042845531635,-92.2421995581092
50635,129630,2080047,450232,N,1,4,7130,J5743,1310.0,0.0,975417,SP,006,9.0,V,17,,,20.0,18,20,975417,31.904339520411,-92.24219296019699
50636,129631,2080055,450237,N,1,4,7130,J5743,1310.0,0.0,975418,SP,007,9.0,V,17,,,20.0,18,20,975418,31.904353213026,-92.2421671415238
50637,129632,2080062,450242,N,1,4,7130,J5743,1310.0,0.0,975419,SP,008,9.0,V,17,,,20.0,18,20,975419,31.9043669121962,-92.24214454540261
50626,129633,2080033,450253,N,1,4,7130,J5743,1310.0,0.0,975420,SP,009,9.0,V,17,,,20.0,18,20,975420,31.9043973416156,-92.24223791560829
50628,129634,2080044,450260,N,1,4,7130,J5743,1310.0,0.0,975421,SP,010,9.0,V,17,,,20.0,18,20,975421,31.904416512599603,-92.2422024139627
50629,129635,2080053,450267,N,1,4,7130,J5743,1310.0,0.0,975422,SP,011,9.0,V,17,,,20.0,18,20,975422,31.904435696693103,-92.24217335742641
50621,129636,2080030,450260,N,1,4,7130,J5743,1310.0,0.0,975423,SP,012,9.0,V,17,,,20.0,18,20,975423,31.9044166044173,-92.2422475298223
50623,129637,2080043,450269,N,1,4,7130,J5743,1310.0,0.0,975424,SP,013,9.0,V,17,,,20.0,18,20,975424,31.9044412603227,-92.242205567768
12087,129638,1766724,670305,N,1,4,7140,E220,960.0,17097880770000.0,975425,IW,002,9.0,V,17,,,18.0,7,17,975425,32.5073191407992,-93.2568469642911
14042,129639,1755582,677057,N,1,4,9709,B5703,815.0,17119880980000.0,975426,OSP-1,001,9.0,V,17,,,25.0,24,25,975426,32.5256582046677,-93.29314796935721
14031,129640,1755601,677057,N,1,4,9709,B5703,815.0,0.0,975427,OSP-2,002,9.0,V,17,,,25.0,24,25,975427,32.5256585870954,-93.2930863277635
14022,129641,1755623,677053,N,1,4,9709,B5703,815.0,0.0,975428,OSP-3,003,9.0,V,17,,,25.0,24,25,975428,32.5256480357224,-93.29301485832029
14049,129642,1755567,677043,N,1,4,9709,B5703,815.0,0.0,975429,OSP-4,004,9.0,V,17,,,25.0,24,25,975429,32.525619423216604,-93.2931963013172
14036,129643,1755588,677042,N,1,4,9709,B5703,815.0,0.0,975430,OSP-5,005,9.0,V,17,,,25.0,24,25,975430,32.5256170973871,-93.2931281474188
14025,129644,1755612,677037,N,1,4,9709,B5703,815.0,0.0,975431,OSP-6,006,9.0,V,17,,,25.0,24,25,975431,32.525603837753,-93.29305016567551
14002,129645,1755643,677033,N,1,4,9709,B5703,815.0,0.0,975432,OSP-7,007,9.0,V,17,,,25.0,24,25,975432,32.5255934674746,-93.2929494976498
14052,129646,1755558,677016,N,1,4,9709,B5703,815.0,0.0,975433,OSP-8,008,9.0,V,17,,,25.0,24,25,975433,32.525545031553804,-93.2932248587668
14038,129647,1755581,677016,N,1,4,9709,B5703,815.0,0.0,975434,OSP-9,009,9.0,V,17,,,25.0,24,25,975434,32.5255454945335,-93.2931502400877
14027,129648,1755602,677015,N,1,4,9709,B5703,815.0,0.0,975435,OSP-10,010,9.0,V,17,,,25.0,24,25,975435,32.5255431686794,-93.2930820862454
14017,129649,1755627,677013,N,1,4,9709,B5703,815.0,0.0,975436,OSP-11,011,9.0,V,17,,,25.0,24,25,975436,32.525538174752,-93.2930009315046
13996,129650,1755654,677011,N,1,4,9709,B5703,815.0,0.0,975437,OSP-12,012,9.0,V,17,,,25.0,24,25,975437,32.5255332210186,-93.29291328819241
14060,129651,1755513,676998,N,1,4,9709,B5703,815.0,0.0,975438,OSP-13,013,9.0,V,17,,,25.0,24,25,975438,32.5254946519364,-93.29337042429579
14055,129652,1755540,677001,N,1,4,9709,B5703,815.0,0.0,975439,OSP-14,014,9.0,V,17,,,25.0,24,25,975439,32.5255034411399,-93.2932828997523
14043,129653,1755569,676996,N,1,4,9709,B5703,815.0,0.0,975440,OSP-15,015,9.0,V,17,,,25.0,24,25,975440,32.5254902822484,-93.29318869664091
14032,129654,1755590,676994,N,1,4,9709,B5703,815.0,0.0,975441,OSP-16,016,9.0,V,17,,,25.0,24,25,975441,32.5254852078779,-93.29312051909409
14023,129655,1755612,676991,N,1,4,9709,B5703,815.0,0.0,975442,OSP-17,017,9.0,V,17,,,25.0,24,25,975442,32.5254774050602,-93.2930490735243
14000,129656,1755642,676994,N,1,4,9709,B5703,815.0,0.0,975443,OSP-18,018,9.0,V,17,,,25.0,24,25,975443,32.525486254415,-93.2929518161014
14054,129657,1755543,676992,N,1,4,9709,B5703,815.0,0.0,975444,OSP-19,019,9.0,V,17,,,25.0,24,25,975444,32.5254787647042,-93.29327295314371
14053,129658,1755543,676979,N,1,4,9709,B5703,815.0,0.0,975445,OSP-20,020,9.0,V,17,,,25.0,24,25,975445,32.5254430337255,-93.2932726444057
14044,129659,1755562,676975,N,1,4,9709,B5703,815.0,0.0,975446,OSP-21,021,9.0,V,17,,,25.0,24,25,975446,32.5254324220657,-93.2932109079681
14034,129660,1755580,676976,N,1,4,9709,B5703,815.0,0.0,975447,OSP-22,022,9.0,V,17,,,25.0,24,25,975447,32.5254355329318,-93.2931525345582
14028,129661,1755595,676974,N,1,4,9709,B5703,815.0,0.0,975448,OSP-23,023,9.0,V,17,,,25.0,24,25,975448,32.5254303377788,-93.2931038227722
14018,129662,1755620,676975,N,1,4,9709,B5703,815.0,0.0,975449,OSP-24,024,9.0,V,17,,,25.0,24,25,975449,32.525433589475696,-93.2930227393546
13995,129663,1755651,676973,N,1,4,9709,B5703,815.0,0.0,975450,OSP-25,025,9.0,V,17,,,25.0,24,25,975450,32.525428716248804,-93.2929221189958
13988,129664,1755675,676970,N,1,4,9709,B5703,815.0,0.0,975451,OSP-26,026,9.0,V,17,,,25.0,24,25,975451,32.5254209535619,-93.2928441849148
14051,129665,1755552,676954,N,1,4,9709,B5703,815.0,0.0,975452,OSP-27,027,9.0,V,17,,,25.0,24,25,975452,32.5253745014855,-93.2932428521204
14037,129666,1755574,676953,N,1,4,9709,B5703,815.0,0.0,975453,OSP-28,028,9.0,V,17,,,25.0,24,25,975453,32.5253721958096,-93.29317145411841
14029,129667,1755591,676953,N,1,4,9709,B5703,815.0,0.0,975454,OSP-29,029,9.0,V,17,,,25.0,24,25,975454,32.5253725379931,-93.2931163012855
14019,129668,1755616,676952,N,1,4,9709,B5703,815.0,0.0,975455,OSP-30,030,9.0,V,17,,,25.0,24,25,975455,32.525370292624004,-93.2930351704355
13999,129669,1755640,676952,N,1,4,9709,B5703,815.0,0.0,975456,OSP-31,031,9.0,V,17,,,25.0,24,25,975456,32.5253707756168,-93.29295730761329
13991,129670,1755660,676951,N,1,4,9709,B5703,815.0,0.0,975457,OSP-32,032,9.0,V,17,,,25.0,24,25,975457,32.5253684295375,-93.29289239818979
13986,129671,1755678,676950,N,1,4,9709,B5703,815.0,0.0,975458,OSP-33,033,9.0,V,17,,,25.0,24,25,975458,32.5253660431844,-93.2928339773379
14047,129672,1755552,676932,N,1,4,9709,B5703,815.0,0.0,975459,OSP-34,034,9.0,V,17,,,,0,0,975459,32.5253140336726,-93.2932423296612
14033,129673,1755574,676931,N,1,4,9709,B5703,815.0,0.0,975460,OSP-35,035,9.0,V,17,,,25.0,24,25,975460,32.525311727996396,-93.2931709317063
14026,129674,1755594,676931,N,1,4,9709,B5703,815.0,0.0,975461,OSP-36,036,9.0,V,17,,,25.0,24,25,975461,32.5253121305624,-93.2931060460631
14011,129675,1755621,676928,N,1,4,9709,B5703,815.0,0.0,975462,OSP-37,037,9.0,V,17,,,25.0,24,25,975462,32.5253044283634,-93.2930183792198
13992,129676,1755649,676927,N,1,4,9709,B5703,815.0,0.0,975463,OSP-38,038,9.0,V,17,,,25.0,24,25,975463,32.525302243301304,-93.2929275155868
13987,129677,1755674,676925,N,1,4,9709,B5703,815.0,0.0,975464,OSP-39,039,9.0,V,17,,,25.0,24,25,975464,32.525297249275305,-93.29284636106729
14045,129678,1755550,676903,N,1,4,9709,B5703,815.0,0.0,975465,OSP-40,040,9.0,V,17,,,25.0,24,25,975465,32.5252342858373,-93.2932481295248
14030,129679,1755580,676903,N,1,4,9709,B5703,815.0,0.0,975466,OSP-41,041,9.0,V,17,,,25.0,24,25,975466,32.5252348897327,-93.2931508011426
14021,129680,1755605,676904,N,1,4,9709,B5703,815.0,0.0,975467,OSP-42,042,9.0,V,17,,,25.0,24,25,975467,32.525238141459496,-93.2930697178993
13998,129681,1755636,676903,N,1,4,9709,B5703,815.0,0.0,975468,OSP-43,043,9.0,V,17,,,25.0,24,25,975468,32.525236016806105,-93.29296912149219
14039,129682,1755564,676902,N,1,4,9709,B5703,815.0,0.0,975469,OSP-44,044,9.0,V,17,,,25.0,24,25,975469,32.5252318191273,-93.29320268586642
14035,129683,1755566,676882,N,1,4,9709,B5703,815.0,0.0,975470,OSP-45,045,9.0,V,17,,,25.0,24,25,975470,32.5251768886452,-93.29319572237351
13973,129684,1755592,675885,N,1,4,9709,B5703,815.0,0.0,975471,OSP-46,046,9.0,V,17,,,25.0,24,25,975471,32.52243711917,-93.2930876989287
75780,129685,2248079,653913,N,1,4,9709,K5704,830.0,17083881720000.0,975472,OSP-1,001,9.0,V,17,,,27.0,26,27,975472,32.4619592351763,-91.69583702866801
75789,129686,2248091,653912,N,1,4,9709,K5704,830.0,0.0,975473,OSP-2,002,9.0,V,17,,,24.0,23,24,975473,32.4619562416932,-91.69579814809249
75796,129687,2248109,653915,N,1,4,9709,K5704,830.0,0.0,975474,OSP-3,003,9.0,V,17,,,27.0,26,27,975474,32.4619641200879,-91.69573971889601
75754,129688,2248029,653910,N,1,4,9709,K5704,830.0,0.0,975475,OSP-4,004,9.0,V,17,,,24.0,23,24,975475,32.4619520096881,-91.6959992035759
75761,129689,2248040,653885,N,1,4,9709,K5704,830.0,0.0,975476,OSP-5,005,9.0,V,17,,,24.0,23,24,975476,32.4618830705676,-91.69596414269381
75772,129690,2248064,653884,N,1,4,9709,K5704,830.0,0.0,975477,OSP-6,006,9.0,V,17,,,27.0,26,27,975477,32.4618798322537,-91.69588635753081
75785,129691,2248087,653888,N,1,4,9709,K5704,830.0,0.0,975478,OSP-7,007,9.0,V,17,,,27.0,26,27,975478,32.4618903572363,-91.69581169405978
75797,129692,2248109,653888,N,1,4,9709,K5704,830.0,0.0,975479,OSP-8,008,9.0,V,17,,,27.0,26,27,975479,32.4618899082369,-91.695740368924
75805,129693,2248129,653888,N,1,4,9709,K5704,830.0,0.0,975480,OSP-9,009,9.0,V,17,,,24.0,23,24,975480,32.4618895000211,-91.69567552789199
75808,129694,2248147,653898,N,1,4,9709,K5704,830.0,0.0,975481,OSP-10,010,9.0,V,17,,,24.0,23,24,975481,32.4619166184694,-91.69561693017592
75798,129695,2248109,653878,N,1,4,9709,K5704,830.0,0.0,975482,OSP-11,011,9.0,V,17,,,24.0,23,24,975482,32.4618624223657,-91.6957406096748
75809,129696,2248147,653864,N,1,4,9709,K5704,830.0,0.0,975483,OSP-12,012,9.0,V,17,,,24.0,23,24,975483,32.461823166508005,-91.695617748854
75812,129697,2248171,653872,N,1,4,9709,K5704,830.0,0.0,975484,OSP-13,013,9.0,V,17,,,24.0,23,24,975484,32.4618446652674,-91.69553974702428
75756,129698,2248032,653852,N,1,4,9709,K5704,830.0,0.0,975485,OSP-14,0014,9.0,V,17,,,24.0,23,24,975485,32.461792530421704,-91.6959908733358
75762,129699,2248045,653871,N,1,4,9709,K5704,830.0,0.0,975486,OSP-15,015,9.0,V,17,,,24.0,23,24,975486,32.4618444883247,-91.6959482694009
75776,129700,2248071,653871,N,1,4,9709,K5704,830.0,0.0,975487,OSP-16,016,9.0,V,17,,,27.0,26,27,975487,32.4618439577748,-91.69586397609991
75783,129701,2248086,653871,N,1,4,9709,K5704,830.0,0.0,975488,OSP-17,017,9.0,V,17,,,27.0,26,27,975488,32.4618436516631,-91.69581534534979
74963,129702,2244010,653868,N,1,4,9709,K5704,830.0,0.0,975489,OSP-18,018,9.0,V,17,,,24.0,23,24,975489,32.461917906143,-91.7090300240633
75800,129703,2248119,653864,N,1,4,9709,K5704,830.0,0.0,975490,OSP-19,019,9.0,V,17,,,24.0,23,24,975490,32.461823738042,-91.695708526233
75763,129704,2248046,653845,N,1,4,9709,K5704,830.0,0.0,975491,OSP-20,020,9.0,V,17,,,27.0,26,27,975491,32.4617730046523,-91.6959456531432
75768,129705,2248059,653846,N,1,4,9709,K5704,830.0,0.0,975492,OSP-21,021,9.0,V,17,,,31.0,30,31,975492,32.4617754879707,-91.6959034824552
75777,129706,2248076,653846,N,1,4,9709,K5704,830.0,0.0,975493,OSP-22,022,9.0,V,17,,,27.0,26,27,975493,32.4617751410597,-91.69584836764611
75791,129707,2248097,653846,N,1,4,9709,K5704,830.0,0.0,975494,OSP-23,023,9.0,V,17,,,27.0,26,27,975494,32.4617747124897,-91.6957802846471
75795,129708,2248108,653847,N,1,4,9709,K5704,830.0,0.0,975495,OSP-24,024,9.0,V,17,,,24.0,23,24,975495,32.4617772365734,-91.69574459804909
75803,129709,2248127,653846,N,1,4,9709,K5704,830.0,0.0,975496,OSP-25,025,9.0,V,17,,,24.0,23,24,975496,32.461774100184,-91.6956830232211
75779,129710,2248077,653830,N,1,4,9709,K5704,830.0,0.0,975497,OSP-26,026,9.0,V,17,,,31.0,30,31,975497,32.461731143256394,-91.6958455107491
75758,129711,2248037,653825,N,1,4,9709,K5704,830.0,0.0,975498,OSP-27,027,9.0,V,17,,,24.0,23,24,975498,32.461718216546195,-91.6959753129316
75767,129712,2248051,653821,N,1,4,9709,K5704,830.0,0.0,975499,OSP-28,028,9.0,V,17,,,24.0,23,24,975499,32.4617069365328,-91.6959300205708
75786,129713,2248087,653822,N,1,4,9709,K5704,830.0,0.0,975500,OSP-29,029,9.0,V,17,,,24.0,23,24,975500,32.4617089504811,-91.6958132828718
75799,129714,2248109,653824,N,1,4,9709,K5704,830.0,0.0,975501,OSP-30,030,9.0,V,17,,,24.0,23,24,975501,32.4617139986571,-91.6957419097269
75804,129715,2248128,653823,N,1,4,9709,K5704,830.0,0.0,975502,OSP-31,031,9.0,V,17,,,24.0,23,24,975502,32.4617108622663,-91.69568033494129
75752,129716,2248021,653801,N,1,4,9709,K5704,830.0,0.0,975503,OSP-32,032,9.0,V,17,,,24.0,23,24,975503,32.4616525769036,-91.69602776325621
75759,129717,2248037,653804,N,1,4,9709,K5704,830.0,0.0,975504,OSP-33,033,9.0,V,17,,,24.0,23,24,975504,32.461660496212204,-91.69597581835959
75766,129718,2248048,653807,N,1,4,9709,K5704,830.0,0.0,975505,OSP-34,034,9.0,V,17,,,31.0,30,31,975505,32.461668517525396,-91.6959400836733
75781,129719,2248079,653806,N,1,4,9709,K5704,830.0,0.0,975506,OSP-35,035,9.0,V,17,,,31.0,30,31,975506,32.461665136346504,-91.695839604387
75753,129720,2248028,653771,N,1,4,9709,K5704,830.0,0.0,975507,OSP-36,036,9.0,V,17,,,27.0,26,27,975507,32.4615699764606,-91.69600579096571
75760,129721,2248038,653784,N,1,4,9709,K5704,830.0,0.0,975508,OSP-37,037,9.0,V,17,,,24.0,23,24,975508,32.4616055040606,-91.6959730576774
75773,129722,2248065,653796,N,1,4,9709,K5704,830.0,0.0,975509,OSP-38,038,9.0,V,17,,,24.0,23,24,975509,32.4616379361693,-91.69588523370591
75790,129723,2248094,653799,N,1,4,9709,K5704,830.0,0.0,975510,OSP-39,039,9.0,V,17,,,24.0,23,24,975510,32.461645590114195,-91.6957911422463
75801,129724,2248121,653797,N,1,4,9709,K5704,830.0,0.0,975511,OSP-40,040,9.0,V,17,,,24.0,23,24,975511,32.4616395418751,-91.695703655238
75755,129725,2248031,653754,N,1,4,9709,K5704,830.0,0.0,975512,OSP-41,041,9.0,V,17,,,27.0,26,27,975512,32.4615231892636,-91.69599647398941
75764,129726,2248046,653749,N,1,4,9709,K5704,830.0,0.0,975513,OSP-42,042,9.0,V,17,,,27.0,26,27,975513,32.4615091402648,-91.69594796375259
75775,129727,2248067,653768,N,1,4,9709,K5704,830.0,0.0,975514,OSP-43,043,9.0,V,17,,,24.0,23,24,975514,32.4615609349095,-91.69587942360461
75784,129728,2248086,653774,N,1,4,9709,K5704,830.0,0.0,975515,OSP-44,044,9.0,V,17,,,24.0,23,24,975515,32.461577038696696,-91.6958176804081
75793,129729,2248102,653765,N,1,4,9709,K5704,830.0,0.0,975516,OSP-45,045,9.0,V,17,,,31.0,30,31,975516,32.4615519748714,-91.69576602442709
116796,129730,1549620,508340,N,1,2,6156,60005,,17031880650000.0,975518,FUNSTON SWD,002,9.0,II,5,770.0,,5650.0,5271,5363,975518,32.0560405649083,-93.95397150473329
85226,129731,1572174,750904,N,1,2,2152,C426,,17017886310000.0,975522,WEMPLE A SWD,003,9.0,II,5,165.0,,1020.0,805,815,975522,32.7235359503911,-93.8912200954411
23795,129732,1712967,695522,N,1,4,3387,W5203,380.0,17119880990000.0,975523,OS,001,9.0,V,17,,,30.0,29,30,975523,32.5754764188201,-93.43191738774841
23781,129733,1712989,695522,N,1,4,3387,W5203,380.0,0.0,975524,OS,002,9.0,V,17,,,30.0,29,30,975524,32.5754769390833,-93.4318459752401
23776,129734,1712998,695525,N,1,4,3387,W5203,380.0,0.0,975525,OS,003,9.0,V,17,,,30.0,29,30,975525,32.5754853972753,-93.43181684477008
23792,129735,1712970,695504,N,1,4,3387,W5203,380.0,0.0,975526,OS,004,9.0,V,17,,,30.0,29,30,975526,32.575427017555796,-93.4319071472016
23780,129736,1712989,695507,N,1,4,3387,W5203,380.0,0.0,975527,OS,005,9.0,V,17,,,30.0,29,30,975527,32.5754357122401,-93.4318455565365
23761,129737,1713010,695503,N,1,4,3387,W5203,380.0,0.0,975528,OS,006,9.0,V,17,,,30.0,29,30,975528,32.5754252149925,-93.4317772784352
23744,129738,1713029,695514,N,1,4,3387,W5203,380.0,0.0,975529,OS,007,9.0,V,17,,,30.0,29,30,975529,32.5754558972644,-93.43171591103649
23784,129739,1712976,695482,N,1,4,3387,W5203,380.0,0.0,975530,OS,008,9.0,V,17,,,30.0,29,30,975530,32.575366693410395,-93.4318870569478
23768,129740,1712998,695485,N,1,4,3387,W5203,380.0,0.0,975531,OS,009,9.0,V,17,,,30.0,29,30,975531,32.575375459025395,-93.4318157282628
23731,129741,1713032,695492,N,1,4,3387,W5203,380.0,0.0,975532,OS,010,9.0,V,17,,,30.0,29,30,975532,32.5753955021582,-93.43170555896299
23737,129742,1713023,695470,N,1,4,3387,W5203,380.0,0.0,975533,OS,011,9.0,V,17,,,30.0,29,30,975533,32.5753348233209,-93.43173415912071
23764,129743,1712998,695463,N,1,4,3387,W5203,380.0,0.0,975534,OS,012,9.0,V,17,,,30.0,29,30,975534,32.5753149929862,-93.43181511418491
23820,129744,1712917,695457,N,1,4,3387,W5203,380.0,0.0,975535,OS,013,9.0,V,17,,,30.0,29,30,975535,32.575296586601,-93.4320778740657
23806,129745,1712939,695460,N,1,4,3387,W5203,380.0,0.0,975536,OS,014,9.0,V,17,,,30.0,29,30,975536,32.5753053523226,-93.43200654545342
23793,129746,1712958,695467,N,1,4,3387,W5203,380.0,0.0,975537,OS,015,9.0,V,17,,,30.0,29,30,975537,32.5753250408803,-93.43194506654551
23815,129747,1712920,695438,N,1,4,3387,W5203,380.0,0.0,975538,OS,016,9.0,V,17,,,30.0,29,30,975538,32.575244436889896,-93.4320676055324
23809,129748,1712930,695442,N,1,4,3387,W5203,380.0,0.0,975539,OS,017,9.0,V,17,,,30.0,29,30,975539,32.5752556672417,-93.4320352570607
23802,129749,1712939,695438,N,1,4,3387,W5203,380.0,0.0,975540,OS,018,9.0,V,17,,,30.0,29,30,975540,32.5752448862828,-93.43200593125022
23814,129750,1712917,695413,N,1,4,3387,W5203,380.0,0.0,975541,OS,019,9.0,V,17,,,30.0,29,30,975541,32.5751756545205,-93.4320766455662
23810,129751,1712926,695420,N,1,4,3387,W5203,380.0,0.0,975542,OS,020,9.0,V,17,,,30.0,29,30,975542,32.5751951065915,-93.43204762689129
23789,129752,1712957,695424,N,1,4,3387,W5203,380.0,0.0,975543,OS,021,9.0,V,17,,,30.0,29,30,975543,32.5752068336061,-93.43194711215071
23816,129753,1712911,695395,N,1,4,3387,W5203,380.0,0.0,975544,OS,022,9.0,V,17,,,30.0,29,30,975544,32.5751260403832,-93.43209561906309
23808,129754,1712923,695395,N,1,4,3387,W5203,380.0,0.0,975545,OS,023,9.0,V,17,,,30.0,29,30,975545,32.5751263242222,-93.4320566669353
23785,129755,1712954,695398,N,1,4,3387,W5203,380.0,0.0,975546,OS,024,9.0,V,17,,,30.0,29,30,975546,32.5751353027875,-93.4319561243544
23803,129756,1712926,695380,N,1,4,3387,W5203,380.0,0.0,975547,OS,25,9.0,V,17,,,30.0,29,30,975547,32.5750851683324,-93.43204651011101
23799,129757,1712935,695380,N,1,4,3387,W5203,380.0,0.0,975548,OS,026,9.0,V,17,,,30.0,29,30,975548,32.575085381201504,-93.43201729602801
23782,129758,1712960,695384,N,1,4,3387,W5203,380.0,0.0,975549,OS,027,9.0,V,17,,,30.0,29,30,975549,32.5750969662959,-93.4319362574617
23804,129759,1712920,695358,N,1,4,3387,W5203,380.0,0.0,975550,OS,028,9.0,V,17,,,30.0,29,30,975550,32.5750245603717,-93.43206537192529
23800,129760,1712929,695362,N,1,4,3387,W5203,380.0,0.0,975551,OS,029,9.0,V,17,,,30.0,29,30,975551,32.5750357670714,-93.43203626953829
23769,129761,1712969,695358,N,1,4,3387,W5203,380.0,0.0,975552,OS,030,9.0,V,17,,,30.0,29,30,975552,32.575025719268496,-93.4319063175775
23812,129762,1712907,695337,N,1,4,3387,W5203,380.0,0.0,975553,OS,031,9.0,V,17,,,30.0,29,30,975553,32.5749665352873,-93.4321069836703
23796,129763,1712929,695340,N,1,4,3387,W5203,380.0,0.0,975554,OS,032,9.0,V,17,,,30.0,29,30,975554,32.574975301025894,-93.43203565531729
23791,129764,1712938,695340,N,1,4,3387,W5203,380.0,0.0,975555,OS,033,9.0,V,17,,,30.0,29,30,975555,32.5749755138925,-93.4320064412694
23770,129765,1712966,695343,N,1,4,3387,W5203,380.0,0.0,975556,OS,034,9.0,V,17,,,30.0,29,30,975556,32.5749844214716,-93.43191563686578
23813,129766,1712901,695326,N,1,4,3387,W5203,380.0,0.0,975557,OS,035,9.0,V,17,,,30.0,29,30,975557,32.5749361603386,-93.4321261525601
23805,129767,1712916,695337,N,1,4,3387,W5203,380.0,0.0,975558,OS,036,9.0,V,17,,,30.0,29,30,975558,32.5749667481702,-93.4320777696253
23794,129768,1712929,695329,N,1,4,3387,W5203,380.0,0.0,975559,OS,037,9.0,V,17,,,30.0,29,30,975559,32.5749450680027,-93.43203534820721
23779,129769,1712953,695325,N,1,4,3387,W5203,380.0,0.0,975560,OS,038,9.0,V,17,,,30.0,29,30,975560,32.5749346418052,-93.43195733243749
